CASEID,YEAR,SAVING,MMDA
1300,1989,3615.14,0
1301,1989,0,0
1302,1989,0,0
1303,1989,0,0
1304,1989,0,0
1305,1989,0,0
1306,1989,54.23,0
1307,1989,54.23,0
1308,1989,54.23,0
1309,1989,54.23,0
1310,1989,54.23,0
1311,1989,542.27,0
1312,1989,542.27,0
1313,1989,542.27,0
1314,1989,542.27,0
1315,1989,542.27,0
1316,1989,0,0
1317,1989,0,0
1318,1989,0,0
1319,1989,0,0
1320,1989,0,0
1321,1989,180.76,0
1322,1989,180.76,0
1323,1989,180.76,0
1324,1989,180.76,0
1325,1989,180.76,0
1326,1989,0,0
1327,1989,0,0
1328,1989,0,0
1329,1989,0,0
1330,1989,0,0
1331,1989,4518.93,0
1332,1989,4518.93,0
1333,1989,4518.93,0
1334,1989,4518.93,0
1335,1989,4518.93,0
1336,1989,0,0
1337,1989,0,0
1338,1989,0,0
1339,1989,0,0
1340,1989,0,0
1341,1989,0,0
1342,1989,0,0
1343,1989,0,0
1344,1989,0,0
1345,1989,0,0
1346,1989,0,0
1347,1989,0,0
1348,1989,0,0
1349,1989,0,0
1350,1989,0,0
1351,1989,0,0
1352,1989,0,0
1353,1989,0,0
1354,1989,0,0
1355,1989,0,0
1356,1989,0,0
1357,1989,0,0
1358,1989,0,0
1359,1989,0,0
1360,1989,0,0
1361,1989,0,45189.27
1362,1989,0,45189.27
1363,1989,0,45189.27
1364,1989,0,45189.27
1365,1989,0,45189.27
1366,1989,0,0
1367,1989,0,0
1368,1989,0,0
1369,1989,0,0
1370,1989,0,0
1371,1989,0,0
1372,1989,0,0
1373,1989,0,0
1374,1989,0,0
1375,1989,0,0
1376,1989,0,0
1377,1989,0,0
1378,1989,0,0
1379,1989,0,0
1380,1989,0,0
1381,1989,0,0
1382,1989,0,0
1383,1989,0,0
1384,1989,0,0
1385,1989,0,0
1386,1989,0,0
1387,1989,0,0
1388,1989,0,0
1389,1989,0,0
1390,1989,0,0
1391,1989,723.03,0
1392,1989,723.03,0
1393,1989,723.03,0
1394,1989,723.03,0
1395,1989,723.03,0
1396,1989,0,0
1397,1989,0,0
1398,1989,0,0
1399,1989,0,0
1400,1989,0,0
1401,1989,0,3615.14
1402,1989,0,3615.14
1403,1989,0,3615.14
1404,1989,0,3615.14
1405,1989,0,3615.14
1406,1989,0,12653
1407,1989,0,12653
1408,1989,0,12653
1409,1989,0,12653
1410,1989,0,12653
1411,1989,0,27113.56
1412,1989,0,27113.56
1413,1989,0,27113.56
1414,1989,0,27113.56
1415,1989,0,27113.56
1416,1989,0,0
1417,1989,0,0
1418,1989,0,0
1419,1989,0,0
1420,1989,0,0
1421,1989,0,0
1422,1989,0,0
1423,1989,0,0
1424,1989,0,0
1425,1989,0,0
1426,1989,0,0
1427,1989,0,0
1428,1989,0,0
1429,1989,0,0
1430,1989,0,0
1431,1989,0,144605.68
1432,1989,0,144605.68
1433,1989,0,108454.26
1434,1989,0,108454.26
1435,1989,0,144605.68
1436,1989,43381.7,0
1437,1989,43381.7,0
1438,1989,43381.7,0
1439,1989,43381.7,0
1440,1989,43381.7,0
1441,1989,0,0
1442,1989,0,0
1443,1989,0,0
1444,1989,0,0
1445,1989,0,0
1446,1989,0,0
1447,1989,0,0
1448,1989,0,0
1449,1989,0,0
1450,1989,0,0
1451,1989,54227.13,1807.57
1452,1989,54227.13,1807.57
1453,1989,54227.13,1807.57
1454,1989,54227.13,1807.57
1455,1989,54227.13,1807.57
1456,1989,5422.71,0
1457,1989,5422.71,0
1458,1989,5422.71,0
1459,1989,5422.71,0
1460,1989,5422.71,0
1461,1989,24402.21,0
1462,1989,24402.21,0
1463,1989,24402.21,0
1464,1989,24402.21,0
1465,1989,24402.21,0
1466,1989,0,180.76
1467,1989,0,180.76
1468,1989,0,180.76
1469,1989,0,180.76
1470,1989,0,180.76
1471,1989,0,0
1472,1989,0,0
1473,1989,0,0
1474,1989,0,0
1475,1989,0,0
1476,1989,0,0
1477,1989,0,0
1478,1989,0,0
1479,1989,0,0
1480,1989,0,0
1481,1989,0,0
1482,1989,0,0
1483,1989,0,0
1484,1989,0,0
1485,1989,0,0
1486,1989,29553.79,0
1487,1989,29553.79,0
1488,1989,29553.79,0
1489,1989,29553.79,0
1490,1989,29553.79,0
1491,1989,0,0
1492,1989,0,0
1493,1989,0,0
1494,1989,0,0
1495,1989,0,0
1496,1989,1807.57,0
1497,1989,1807.57,0
1498,1989,1807.57,0
1499,1989,1807.57,0
1500,1989,1807.57,0
1501,1989,1807.57,0
1502,1989,1807.57,0
1503,1989,1807.57,0
1504,1989,1807.57,0
1505,1989,1807.57,0
1506,1989,10845.43,61457.41
1507,1989,5422.71,10845.43
1508,1989,1807.57,53251.04
1509,1989,5422.71,16268.14
1510,1989,7230.28,54227.13
1511,1989,0,0
1512,1989,0,0
1513,1989,0,0
1514,1989,0,0
1515,1989,0,0
1516,1989,0,0
1517,1989,0,0
1518,1989,0,0
1519,1989,0,0
1520,1989,0,0
1521,1989,0,0
1522,1989,0,0
1523,1989,0,0
1524,1989,0,0
1525,1989,0,0
1526,1989,1807.57,415.74
1527,1989,108.45,10845.43
1528,1989,379.59,7230.28
1529,1989,1807.57,3615.14
1530,1989,5422.71,1102.62
1531,1989,0,0
1532,1989,0,0
1533,1989,0,0
1534,1989,0,0
1535,1989,0,0
1536,1989,0,0
1537,1989,0,0
1538,1989,0,0
1539,1989,0,0
1540,1989,0,0
1541,1989,0,0
1542,1989,0,0
1543,1989,0,0
1544,1989,0,0
1545,1989,0,0
1546,1989,18075.71,0
1547,1989,18075.71,0
1548,1989,18075.71,0
1549,1989,18075.71,0
1550,1989,18075.71,0
1551,1989,18075.71,10845.43
1552,1989,18075.71,10845.43
1553,1989,18075.71,10845.43
1554,1989,18075.71,10845.43
1555,1989,18075.71,10845.43
1556,1989,0,0
1557,1989,0,0
1558,1989,0,0
1559,1989,0,0
1560,1989,0,0
1561,1989,0,0
1562,1989,0,0
1563,1989,0,0
1564,1989,0,0
1565,1989,0,0
1566,1989,0,0
1567,1989,0,0
1568,1989,0,0
1569,1989,0,0
1570,1989,0,0
1571,1989,9037.85,0
1572,1989,9037.85,0
1573,1989,9037.85,0
1574,1989,9037.85,0
1575,1989,9037.85,0
1576,1989,0,0
1577,1989,0,0
1578,1989,0,0
1579,1989,0,0
1580,1989,0,0
1581,1989,2530.6,0
1582,1989,2530.6,0
1583,1989,2530.6,0
1584,1989,2530.6,0
1585,1989,2530.6,0
1586,1989,1446.06,0
1587,1989,1446.06,0
1588,1989,1446.06,0
1589,1989,1446.06,0
1590,1989,1446.06,0
1591,1989,0,0
1592,1989,0,0
1593,1989,0,0
1594,1989,0,0
1595,1989,0,0
1596,1989,3976.66,0
1597,1989,3976.66,0
1598,1989,3976.66,0
1599,1989,3976.66,0
1600,1989,3976.66,0
1601,1989,542.27,0
1602,1989,542.27,0
1603,1989,542.27,0
1604,1989,542.27,0
1605,1989,542.27,0
1606,1989,0,0
1607,1989,0,0
1608,1989,0,0
1609,1989,0,0
1610,1989,0,0
1611,1989,0,0
1612,1989,0,0
1613,1989,0,0
1614,1989,0,0
1615,1989,0,0
1616,1989,6507.26,3615.14
1617,1989,6507.26,3615.14
1618,1989,6507.26,3615.14
1619,1989,6507.26,3615.14
1620,1989,6507.26,3615.14
1621,1989,0,0
1622,1989,0,0
1623,1989,0,0
1624,1989,0,0
1625,1989,0,0
1626,1989,0,0
1627,1989,0,0
1628,1989,0,0
1629,1989,0,0
1630,1989,0,0
1631,1989,1807.57,0
1632,1989,1807.57,0
1633,1989,1807.57,0
1634,1989,1807.57,0
1635,1989,1807.57,0
1636,1989,77725.55,0
1637,1989,50611.99,0
1638,1989,112069.4,0
1639,1989,52419.56,0
1640,1989,54227.13,0
1641,1989,0,1446.06
1642,1989,0,1446.06
1643,1989,0,1446.06
1644,1989,0,1446.06
1645,1989,0,1446.06
1646,1989,20515.93,0
1647,1989,20515.93,0
1648,1989,20515.93,0
1649,1989,20515.93,0
1650,1989,20515.93,0
1651,1989,361.51,0
1652,1989,361.51,0
1653,1989,361.51,0
1654,1989,361.51,0
1655,1989,361.51,0
1656,1989,0,0
1657,1989,0,0
1658,1989,0,0
1659,1989,0,0
1660,1989,0,0
1661,1989,1988.33,0
1662,1989,1988.33,0
1663,1989,1988.33,0
1664,1989,1988.33,0
1665,1989,1988.33,0
1666,1989,0,10845.43
1667,1989,0,10845.43
1668,1989,0,10845.43
1669,1989,0,10845.43
1670,1989,0,10845.43
1671,1989,0,0
1672,1989,0,0
1673,1989,0,0
1674,1989,0,0
1675,1989,0,0
1676,1989,0,9037.85
1677,1989,0,9037.85
1678,1989,0,9037.85
1679,1989,0,9037.85
1680,1989,0,9037.85
1681,1989,0,0
1682,1989,0,0
1683,1989,0,0
1684,1989,0,0
1685,1989,0,0
1686,1989,903.79,0
1687,1989,903.79,0
1688,1989,903.79,0
1689,1989,903.79,0
1690,1989,903.79,0
1691,1989,0,9037.85
1692,1989,0,9037.85
1693,1989,0,9037.85
1694,1989,0,9037.85
1695,1989,0,9037.85
1696,1989,1807.57,0
1697,1989,3615.14,0
1698,1989,1807.57,0
1699,1989,3615.14,0
1700,1989,1807.57,0
1701,1989,0,0
1702,1989,0,0
1703,1989,0,0
1704,1989,0,0
1705,1989,0,0
1706,1989,0,0
1707,1989,0,0
1708,1989,0,0
1709,1989,0,0
1710,1989,0,0
1711,1989,5422.71,5422.71
1712,1989,5422.71,5422.71
1713,1989,5422.71,5422.71
1714,1989,5422.71,5422.71
1715,1989,5422.71,5422.71
1716,1989,0,0
1717,1989,0,0
1718,1989,0,0
1719,1989,0,0
1720,1989,0,0
1721,1989,10845.43,0
1722,1989,10845.43,0
1723,1989,10845.43,0
1724,1989,10845.43,0
1725,1989,10845.43,0
1726,1989,0,52419.56
1727,1989,0,1554.51
1728,1989,0,9037.85
1729,1989,0,21690.85
1730,1989,0,21690.85
1731,1989,0,0
1732,1989,0,0
1733,1989,0,0
1734,1989,0,0
1735,1989,0,0
1736,1989,5422.71,0
1737,1989,10845.43,0
1738,1989,5422.71,0
1739,1989,7230.28,0
1740,1989,10845.43,0
1741,1989,903.79,0
1742,1989,903.79,0
1743,1989,903.79,0
1744,1989,903.79,0
1745,1989,903.79,0
1746,1989,0,27113.56
1747,1989,0,27113.56
1748,1989,0,27113.56
1749,1989,0,27113.56
1750,1989,0,27113.56
1751,1989,144.61,0
1752,1989,144.61,0
1753,1989,144.61,0
1754,1989,144.61,0
1755,1989,144.61,0
1756,1989,0,0
1757,1989,0,0
1758,1989,0,0
1759,1989,0,0
1760,1989,0,0
1761,1989,90.38,0
1762,1989,90.38,0
1763,1989,90.38,0
1764,1989,90.38,0
1765,1989,90.38,0
1766,1989,5422.71,1807.57
1767,1989,5422.71,1807.57
1768,1989,5422.71,1807.57
1769,1989,5422.71,1807.57
1770,1989,5422.71,1807.57
1771,1989,0,0
1772,1989,0,0
1773,1989,0,0
1774,1989,0,0
1775,1989,0,0
1776,1989,180.76,0
1777,1989,180.76,0
1778,1989,180.76,0
1779,1989,180.76,0
1780,1989,180.76,0
1781,1989,1807.57,0
1782,1989,1807.57,0
1783,1989,1807.57,0
1784,1989,1807.57,0
1785,1989,1807.57,0
1786,1989,361.51,0
1787,1989,361.51,0
1788,1989,361.51,0
1789,1989,361.51,0
1790,1989,361.51,0
1791,1989,0,0
1792,1989,0,0
1793,1989,0,0
1794,1989,0,0
1795,1989,0,0
1796,1989,1.81,0
1797,1989,1.81,0
1798,1989,1.81,0
1799,1989,1.81,0
1800,1989,1.81,0
1801,1989,0,0
1802,1989,0,0
1803,1989,0,0
1804,1989,0,0
1805,1989,0,0
1806,1989,180.76,0
1807,1989,180.76,0
1808,1989,180.76,0
1809,1989,180.76,0
1810,1989,180.76,0
1811,1989,0,0
1812,1989,0,0
1813,1989,0,0
1814,1989,0,0
1815,1989,0,0
1816,1989,16268.14,0
1817,1989,16268.14,0
1818,1989,16268.14,0
1819,1989,16268.14,0
1820,1989,16268.14,0
1821,1989,0,0
1822,1989,0,0
1823,1989,0,0
1824,1989,0,0
1825,1989,0,0
1826,1989,3615.14,0
1827,1989,3615.14,0
1828,1989,3615.14,0
1829,1989,3615.14,0
1830,1989,3615.14,0
1831,1989,542.27,0
1832,1989,542.27,0
1833,1989,542.27,0
1834,1989,542.27,0
1835,1989,542.27,0
1836,1989,0,0
1837,1989,0,0
1838,1989,0,0
1839,1989,0,0
1840,1989,0,0
1841,1989,0,3615.14
1842,1989,0,3615.14
1843,1989,0,3615.14
1844,1989,0,3615.14
1845,1989,0,3615.14
1846,1989,0,0
1847,1989,0,0
1848,1989,0,0
1849,1989,0,0
1850,1989,0,0
1851,1989,0,1084.54
1852,1989,0,1084.54
1853,1989,0,1084.54
1854,1989,0,1084.54
1855,1989,0,1084.54
1856,1989,361.51,0
1857,1989,361.51,0
1858,1989,361.51,0
1859,1989,361.51,0
1860,1989,361.51,0
1861,1989,0,0
1862,1989,0,0
1863,1989,0,0
1864,1989,0,0
1865,1989,0,0
1866,1989,0,0
1867,1989,0,0
1868,1989,0,0
1869,1989,0,0
1870,1989,0,0
1871,1989,0,253.06
1872,1989,0,253.06
1873,1989,0,253.06
1874,1989,0,253.06
1875,1989,0,253.06
1876,1989,0,27565.46
1877,1989,0,27565.46
1878,1989,0,27565.46
1879,1989,0,27565.46
1880,1989,0,27565.46
1881,1989,0,0
1882,1989,0,0
1883,1989,0,0
1884,1989,0,0
1885,1989,0,0
1886,1989,0,0
1887,1989,0,0
1888,1989,0,0
1889,1989,0,0
1890,1989,0,0
1891,1989,0,0
1892,1989,0,0
1893,1989,0,0
1894,1989,0,0
1895,1989,0,0
1896,1989,3615.14,1807.57
1897,1989,3615.14,1807.57
1898,1989,3615.14,1807.57
1899,1989,3615.14,1807.57
1900,1989,3615.14,1807.57
1901,1989,0,0
1902,1989,0,0
1903,1989,0,0
1904,1989,0,0
1905,1989,0,0
1906,1989,0,0
1907,1989,0,0
1908,1989,0,0
1909,1989,0,0
1910,1989,0,0
1911,1989,0,7230.28
1912,1989,0,7230.28
1913,1989,0,7230.28
1914,1989,0,7230.28
1915,1989,0,7230.28
1916,1989,18.08,0
1917,1989,18.08,0
1918,1989,18.08,0
1919,1989,18.08,0
1920,1989,18.08,0
1921,1989,1807.57,0
1922,1989,1807.57,0
1923,1989,1807.57,0
1924,1989,1807.57,0
1925,1989,1807.57,0
1926,1989,19883.28,0
1927,1989,19883.28,0
1928,1989,19883.28,0
1929,1989,19883.28,0
1930,1989,19883.28,0
1931,1989,0,0
1932,1989,0,0
1933,1989,0,0
1934,1989,0,0
1935,1989,0,0
1936,1989,0,32536.28
1937,1989,0,32536.28
1938,1989,0,32536.28
1939,1989,0,32536.28
1940,1989,0,32536.28
1941,1989,0,0
1942,1989,0,0
1943,1989,0,0
1944,1989,0,0
1945,1989,0,0
1946,1989,0,0
1947,1989,0,0
1948,1989,0,0
1949,1989,0,0
1950,1989,0,0
1951,1989,0,0
1952,1989,0,0
1953,1989,0,0
1954,1989,0,0
1955,1989,0,0
1956,1989,0,18075.71
1957,1989,0,18075.71
1958,1989,0,18075.71
1959,1989,0,18075.71
1960,1989,0,18075.71
1961,1989,0,0
1962,1989,0,0
1963,1989,0,0
1964,1989,0,0
1965,1989,0,0
1966,1989,0,0
1967,1989,0,0
1968,1989,0,0
1969,1989,0,0
1970,1989,0,0
1971,1989,9037.85,0
1972,1989,9037.85,0
1973,1989,9037.85,0
1974,1989,9037.85,0
1975,1989,9037.85,0
1976,1989,0,0
1977,1989,0,0
1978,1989,0,0
1979,1989,0,0
1980,1989,0,0
1981,1989,542.27,0
1982,1989,542.27,0
1983,1989,542.27,0
1984,1989,542.27,0
1985,1989,542.27,0
1986,1989,0,0
1987,1989,0,0
1988,1989,0,0
1989,1989,0,0
1990,1989,0,0
1991,1989,0,0
1992,1989,0,0
1993,1989,0,0
1994,1989,0,0
1995,1989,0,0
1996,1989,0,0
1997,1989,0,0
1998,1989,0,0
1999,1989,0,0
2000,1989,0,0
2001,1989,0,0
2002,1989,0,0
2003,1989,0,0
2004,1989,0,0
2005,1989,0,0
2006,1989,0,3615.14
2007,1989,0,3615.14
2008,1989,0,3615.14
2009,1989,0,3615.14
2010,1989,0,3615.14
2011,1989,0,272943.22
2012,1989,0,3615.14
2013,1989,0,9037.85
2014,1989,0,5422.71
2015,1989,0,81340.69
2016,1989,0,0
2017,1989,0,0
2018,1989,0,542.27
2019,1989,0,0
2020,1989,0,542.27
2021,1989,180.76,16268.14
2022,1989,180.76,7230.28
2023,1989,343.44,5422.71
2024,1989,632.65,14460.57
2025,1989,216.91,12653
2026,1989,0,90378.55
2027,1989,0,0
2028,1989,0,0
2029,1989,0,0
2030,1989,0,90378.55
2031,1989,0,48804.42
2032,1989,0,48804.42
2033,1989,0,48804.42
2034,1989,0,48804.42
2035,1989,0,48804.42
2036,1989,0,0
2037,1989,0,0
2038,1989,0,0
2039,1989,0,0
2040,1989,0,0
2041,1989,0,0
2042,1989,0,0
2043,1989,0,0
2044,1989,0,0
2045,1989,0,0
2046,1989,1373.75,0
2047,1989,1373.75,0
2048,1989,1373.75,0
2049,1989,1373.75,0
2050,1989,1373.75,0
2051,1989,0,0
2052,1989,0,0
2053,1989,0,0
2054,1989,0,0
2055,1989,0,0
2056,1989,0,0
2057,1989,0,0
2058,1989,0,0
2059,1989,0,0
2060,1989,0,0
2061,1989,0,59649.84
2062,1989,0,59649.84
2063,1989,0,59649.84
2064,1989,0,59649.84
2065,1989,0,59649.84
2066,1989,0,14460.57
2067,1989,0,14460.57
2068,1989,0,14460.57
2069,1989,0,14460.57
2070,1989,0,14460.57
2071,1989,0,0
2072,1989,0,0
2073,1989,0,0
2074,1989,0,0
2075,1989,0,0
2076,1989,0,0
2077,1989,0,0
2078,1989,0,0
2079,1989,0,0
2080,1989,0,0
2081,1989,0,0
2082,1989,0,0
2083,1989,0,0
2084,1989,0,0
2085,1989,0,0
2086,1989,0,5422.71
2087,1989,0,5422.71
2088,1989,0,5422.71
2089,1989,0,5422.71
2090,1989,0,5422.71
2091,1989,0,0
2092,1989,0,0
2093,1989,0,0
2094,1989,0,0
2095,1989,0,0
2096,1989,0,0
2097,1989,0,0
2098,1989,0,0
2099,1989,0,0
2100,1989,0,0
2101,1989,0,0
2102,1989,0,0
2103,1989,0,0
2104,1989,0,0
2105,1989,0,0
2106,1989,5422.71,0
2107,1989,5422.71,0
2108,1989,5422.71,0
2109,1989,5422.71,0
2110,1989,5422.71,0
2111,1989,343.44,9037.85
2112,1989,16268.14,19883.28
2113,1989,93993.69,1807.57
2114,1989,45189.27,12653
2115,1989,7230.28,3615.14
2116,1989,379.59,0
2117,1989,379.59,0
2118,1989,379.59,0
2119,1989,379.59,0
2120,1989,379.59,0
2121,1989,5874.61,0
2122,1989,5874.61,0
2123,1989,5874.61,0
2124,1989,5874.61,0
2125,1989,5874.61,0
2126,1989,1807.57,0
2127,1989,1807.57,0
2128,1989,1807.57,0
2129,1989,1807.57,0
2130,1989,1807.57,0
2131,1989,0,0
2132,1989,0,0
2133,1989,0,0
2134,1989,0,0
2135,1989,0,0
2136,1989,0,36151.42
2137,1989,0,36151.42
2138,1989,0,36151.42
2139,1989,0,36151.42
2140,1989,0,36151.42
2141,1989,144.61,0
2142,1989,144.61,0
2143,1989,144.61,0
2144,1989,144.61,0
2145,1989,144.61,0
2146,1989,0,0
2147,1989,0,0
2148,1989,0,0
2149,1989,0,0
2150,1989,0,0
2151,1989,0,0
2152,1989,0,0
2153,1989,0,0
2154,1989,0,0
2155,1989,0,0
2156,1989,27113.56,0
2157,1989,27113.56,0
2158,1989,27113.56,0
2159,1989,27113.56,0
2160,1989,27113.56,0
2161,1989,0,0
2162,1989,0,0
2163,1989,0,0
2164,1989,0,0
2165,1989,0,0
2166,1989,0,0
2167,1989,0,0
2168,1989,0,0
2169,1989,0,0
2170,1989,0,0
2171,1989,0,0
2172,1989,0,0
2173,1989,0,0
2174,1989,0,903.79
2175,1989,0,0
2176,1989,0,0
2177,1989,0,0
2178,1989,0,0
2179,1989,0,0
2180,1989,0,0
2181,1989,542.27,3615.14
2182,1989,542.27,3615.14
2183,1989,542.27,3615.14
2184,1989,542.27,3615.14
2185,1989,542.27,3615.14
2186,1989,0,0
2187,1989,0,0
2188,1989,0,0
2189,1989,0,0
2190,1989,0,0
2191,1989,21690.85,1807.57
2192,1989,21690.85,1807.57
2193,1989,21690.85,1807.57
2194,1989,21690.85,1807.57
2195,1989,21690.85,1807.57
2196,1989,10845.43,0
2197,1989,10845.43,0
2198,1989,10845.43,0
2199,1989,10845.43,0
2200,1989,10845.43,0
2201,1989,5422.71,43381.7
2202,1989,5422.71,43381.7
2203,1989,5422.71,43381.7
2204,1989,5422.71,43381.7
2205,1989,5422.71,43381.7
2206,1989,0,0
2207,1989,0,0
2208,1989,0,0
2209,1989,0,0
2210,1989,0,0
2211,1989,0,155089.59
2212,1989,0,254505.99
2213,1989,0,173165.3
2214,1989,0,525641.64
2215,1989,0,1266745.74
2216,1989,110261.83,0
2217,1989,66880.13,0
2218,1989,70495.27,0
2219,1989,52419.56,0
2220,1989,72302.84,0
2221,1989,0,18075.71
2222,1989,0,18075.71
2223,1989,0,18075.71
2224,1989,0,18075.71
2225,1989,0,18075.71
2226,1989,361.51,19883.28
2227,1989,361.51,19883.28
2228,1989,361.51,19883.28
2229,1989,361.51,19883.28
2230,1989,361.51,19883.28
2231,1989,9037.85,0
2232,1989,9037.85,0
2233,1989,9037.85,0
2234,1989,9037.85,0
2235,1989,9037.85,0
2236,1989,0,0
2237,1989,0,0
2238,1989,0,0
2239,1989,0,0
2240,1989,0,0
2241,1989,66880.13,0
2242,1989,110261.83,0
2243,1989,84955.84,0
2244,1989,74110.41,0
2245,1989,36151.42,0
2246,1989,0,0
2247,1989,0,0
2248,1989,0,0
2249,1989,0,0
2250,1989,0,0
2251,1989,0,3615.14
2252,1989,0,0
2253,1989,0,3615.14
2254,1989,0,0
2255,1989,0,3615.14
2256,1989,0,0
2257,1989,0,0
2258,1989,0,0
2259,1989,0,0
2260,1989,0,0
2261,1989,5422.71,0
2262,1989,5422.71,0
2263,1989,5422.71,0
2264,1989,5422.71,0
2265,1989,5422.71,0
2266,1989,0,0
2267,1989,0,0
2268,1989,0,0
2269,1989,0,0
2270,1989,0,0
2271,1989,0,4699.68
2272,1989,0,4699.68
2273,1989,0,4699.68
2274,1989,0,4699.68
2275,1989,0,4699.68
2276,1989,0,0
2277,1989,0,0
2278,1989,0,0
2279,1989,0,0
2280,1989,0,0
2281,1989,5422.71,0
2282,1989,7230.28,0
2283,1989,5422.71,0
2284,1989,3615.14,0
2285,1989,7230.28,0
2286,1989,0,0
2287,1989,0,0
2288,1989,0,0
2289,1989,0,0
2290,1989,0,0
2291,1989,7230.28,72302.84
2292,1989,7230.28,72302.84
2293,1989,7230.28,72302.84
2294,1989,7230.28,72302.84
2295,1989,7230.28,72302.84
2296,1989,0,0
2297,1989,0,0
2298,1989,0,0
2299,1989,0,0
2300,1989,0,0
2301,1989,3615.14,0
2302,1989,5422.71,0
2303,1989,3615.14,0
2304,1989,5422.71,0
2305,1989,2946.34,0
2306,1989,903.79,0
2307,1989,903.79,0
2308,1989,903.79,0
2309,1989,903.79,0
2310,1989,903.79,0
2311,1989,54.23,0
2312,1989,54.23,0
2313,1989,54.23,0
2314,1989,54.23,0
2315,1989,54.23,0
2316,1989,54.23,0
2317,1989,54.23,0
2318,1989,54.23,0
2319,1989,54.23,0
2320,1989,54.23,0
2321,1989,0,0
2322,1989,0,0
2323,1989,0,0
2324,1989,0,0
2325,1989,0,0
2326,1989,18.08,0
2327,1989,18.08,0
2328,1989,18.08,0
2329,1989,18.08,0
2330,1989,18.08,0
2331,1989,0,0
2332,1989,0,0
2333,1989,0,0
2334,1989,0,0
2335,1989,0,0
2336,1989,0,0
2337,1989,0,0
2338,1989,0,0
2339,1989,0,0
2340,1989,0,0
2341,1989,16268.14,0
2342,1989,16268.14,0
2343,1989,16268.14,0
2344,1989,16268.14,0
2345,1989,16268.14,0
2346,1989,0,0
2347,1989,0,0
2348,1989,0,0
2349,1989,0,0
2350,1989,0,0
2351,1989,0,0
2352,1989,0,0
2353,1989,0,0
2354,1989,0,0
2355,1989,0,0
2356,1989,0,0
2357,1989,0,0
2358,1989,0,0
2359,1989,0,0
2360,1989,0,0
2361,1989,0,0
2362,1989,0,0
2363,1989,0,0
2364,1989,0,0
2365,1989,0,0
2366,1989,1807.57,0
2367,1989,1807.57,0
2368,1989,1807.57,0
2369,1989,1807.57,0
2370,1989,1807.57,0
2371,1989,0,0
2372,1989,0,0
2373,1989,0,0
2374,1989,0,0
2375,1989,0,0
2376,1989,7230.28,0
2377,1989,12653,0
2378,1989,5422.71,0
2379,1989,7230.28,0
2380,1989,9037.85,0
2381,1989,27113.56,0
2382,1989,27113.56,0
2383,1989,27113.56,0
2384,1989,27113.56,0
2385,1989,27113.56,0
2386,1989,0,0
2387,1989,0,0
2388,1989,0,0
2389,1989,0,0
2390,1989,0,0
2391,1989,0,0
2392,1989,0,0
2393,1989,0,0
2394,1989,0,0
2395,1989,0,0
2396,1989,3651.29,0
2397,1989,3651.29,0
2398,1989,3651.29,0
2399,1989,3651.29,0
2400,1989,3651.29,0
2401,1989,0,0
2402,1989,0,0
2403,1989,0,0
2404,1989,0,0
2405,1989,0,0
2406,1989,451.89,0
2407,1989,451.89,0
2408,1989,451.89,0
2409,1989,451.89,0
2410,1989,451.89,0
2411,1989,0,0
2412,1989,0,0
2413,1989,0,0
2414,1989,0,0
2415,1989,0,0
2416,1989,1446.06,0
2417,1989,1446.06,0
2418,1989,1446.06,0
2419,1989,1446.06,0
2420,1989,1446.06,0
2421,1989,0,0
2422,1989,0,0
2423,1989,0,0
2424,1989,0,0
2425,1989,0,0
2426,1989,0,0
2427,1989,0,0
2428,1989,0,0
2429,1989,0,0
2430,1989,0,0
2431,1989,0,1807.57
2432,1989,0,1807.57
2433,1989,0,1807.57
2434,1989,0,1807.57
2435,1989,0,1807.57
2436,1989,1807.57,0
2437,1989,1807.57,0
2438,1989,1807.57,0
2439,1989,1807.57,0
2440,1989,1807.57,0
2441,1989,0,0
2442,1989,0,0
2443,1989,0,0
2444,1989,0,0
2445,1989,0,0
2446,1989,1807.57,0
2447,1989,1807.57,0
2448,1989,1807.57,0
2449,1989,1807.57,0
2450,1989,1807.57,0
2451,1989,723.03,1807.57
2452,1989,723.03,1807.57
2453,1989,723.03,1807.57
2454,1989,723.03,1807.57
2455,1989,723.03,1807.57
2456,1989,70495.27,14460.57
2457,1989,68687.7,14460.57
2458,1989,68687.7,14460.57
2459,1989,66880.13,14460.57
2460,1989,72302.84,14460.57
2461,1989,0,36151.42
2462,1989,0,36151.42
2463,1989,0,36151.42
2464,1989,0,36151.42
2465,1989,0,36151.42
2466,1989,0,0
2467,1989,0,0
2468,1989,0,0
2469,1989,0,0
2470,1989,0,0
2471,1989,0,54227.13
2472,1989,0,54227.13
2473,1989,0,54227.13
2474,1989,0,54227.13
2475,1989,0,54227.13
2476,1989,23498.42,0
2477,1989,23498.42,0
2478,1989,23498.42,0
2479,1989,23498.42,0
2480,1989,23498.42,0
2481,1989,3615.14,0
2482,1989,3615.14,0
2483,1989,3615.14,0
2484,1989,3615.14,0
2485,1989,3615.14,0
2486,1989,0,0
2487,1989,0,0
2488,1989,0,0
2489,1989,0,0
2490,1989,0,0
2491,1989,0,77725.55
2492,1989,0,81340.69
2493,1989,0,81340.69
2494,1989,0,77725.55
2495,1989,0,77725.55
2496,1989,0,0
2497,1989,0,0
2498,1989,0,0
2499,1989,0,0
2500,1989,0,0
2501,1989,0,0
2502,1989,0,0
2503,1989,0,0
